Code	Rank	Material1	Count	Material2	Count	Material3	Count
SI02	4	12	6	30022	3		
SI02	5	12	6	30032	5		
SI02	6	12	6	30103	3		
SI02	7	13	6	30013	3	31013	3
SI02	8	13	5	30104	3	31063	2
SI02	9	13	6	31044	3	30074	6
SI02	10	13	10	30125	4	30084	3
SI02	11	13	5	31054	3	30043	4
SI02	12	13	6	31044	3	30104	5
SI02	13	13	10	30135	4	30044	3
SI02	20	3000	2	31024	3		
SI02	21	3000	2	3002	20	30034	4
SI02	22	3000	2	3001	8	30024	5
SI06	0	40	4	30062	3	30022	3
SI06	1	42	3	30014	10	30063	7
SI06	2	11	4				
SI06	3	11	4	30021	7		
SI06	4	12	6	30032	3		
SI06	5	12	6	30042	4		
SI06	6	12	6	30013	5		
SI06	7	13	6	31043	3	30033	3
SI06	8	13	5	30074	3	30093	4
SI06	9	13	6	30054	3	30064	4
SI06	10	13	10	30145	4	31054	3
SI06	11	13	5	30054	3	30013	3
SI06	12	13	6	30084	3	30094	5
SI06	13	13	10	30155	4	31024	3
SI06	17	3000	2	31064	3		
SI06	18	3000	2	3002	20	31084	4
SI06	19	3000	2	3001	8	30044	5
SS04	0	37	4	30012	8	30022	2
SS04	1	39	3	31024	8	30013	18
SS04	2	11	4				
SS04	3	11	4	30031	7		
SS04	4	12	6	30042	3		
SS04	5	12	6	30052	4		
SS04	6	12	6	31043	4		
SS04	7	13	6	31063	3	30093	2
SS04	8	13	5	30014	3	30063	4
SS04	9	13	6	31014	3	30054	5
SS04	10	13	10	30115	4	31034	3
SS04	11	13	5	31014	3	31043	4
SS04	12	13	6	30044	3	31054	5
SS04	13	13	10	30135	4	30014	5
SS04	17	3000	2	30014	3		
SS04	18	3000	2	3002	20	30054	4
SS04	19	3000	2	3001	8	30074	5
SS03	0	22	4	30022	4	30032	3
SS03	1	24	3	31044	7	30053	15
SS03	2	11	4				
SS03	3	11	4	30041	5		
SS03	4	12	6	30052	3		
SS03	5	12	6	30062	3		
SS03	6	12	6	31063	4		
SS03	7	13	6	31033	3	30073	3
SS03	8	13	5	31034	3	31053	1
SS03	9	13	6	30094	3	31014	6
SS03	10	13	10	30145	4	30064	2
SS03	11	13	5	31054	3	30053	4
SS03	12	13	6	30074	3	31034	5
SS03	13	13	10	30155	4	30104	3
SS03	17	3000	2	30024	3		
SS03	18	3000	2	3002	20	31014	4
SS03	19	3000	2	3001	8	30054	5
BS05	0	43	4	30032	5	30042	3
BS05	1	45	3	30044	6	30083	13
BS05	2	11	4				
BS05	3	11	4	30051	5		
BS05	4	12	6	30062	2		
BS05	5	12	6	30012	8		
BS05	6	12	6	31033	4		
BS05	7	13	6	30023	3	31053	3
BS05	8	13	5	30094	3	30023	4
BS05	9	13	6	31034	3	30054	4
BS05	10	13	10	30115	4	31044	4
BS05	11	13	5	31044	3	30083	4
BS05	12	13	6	30064	3	31064	4
BS05	13	13	10	30125	4	31034	3
BS05	17	3000	2	30064	3		
BS05	18	3000	2	3002	20	30034	4
BS05	19	3000	2	3001	8	30024	5
CB28	0	25	4	30042	4	30052	2
CB28	1	27	3	30104	8	30043	10
CB28	2	11	4				
CB28	3	11	4	30061	4		
CB28	4	12	6	30012	4		
CB28	5	12	6	30022	5		
CB28	6	12	6	30023	5		
CB28	7	13	6	30043	3	31023	3
CB28	8	13	5	30094	3	30013	4
CB28	9	13	6	31064	3	30074	6
CB28	10	13	10	30135	4	31024	4
CB28	11	13	5	31044	3	30103	3
CB28	12	13	6	30094	3	30014	6
CB28	13	13	10	30145	4	31064	3
CB28	17	3000	2	30014	3		
CB28	18	3000	2	3002	20	30104	4
CB28	19	3000	2	3001	8	31024	5
VC23	0	31	4	30052	4	30062	2
VC23	1	33	3	30054	5	30093	13
VC23	2	11	4				
VC23	3	11	4	30011	10		
VC23	4	12	6	30022	3		
VC23	5	12	6	30032	5		
VC23	6	12	6	30073	4		
VC23	7	13	6	31043	3	30043	2
VC23	8	13	5	31014	3	30013	6
VC23	9	13	6	30064	3	31024	4
VC23	10	13	10	30135	4	31054	4
VC23	11	13	5	30104	3	30043	2
VC23	12	13	6	31064	3	30014	6
VC23	13	13	10	30145	4	31074	3
VC23	17	3000	2	30034	3		
VC23	18	3000	2	3002	20	31034	4
VC23	19	3000	2	3001	8	30074	5
VC24	0	28	4	30062	3	30012	4
VC24	1	30	3	31084	8	31043	10
VC24	2	11	4				
VC24	3	11	4	30021	7		
VC24	4	12	6	30032	3		
VC24	5	12	6	30042	4		
VC24	6	12	6	31043	4		
VC24	7	13	6	31053	3	31083	2
VC24	8	13	5	31034	3	30093	1
VC24	9	13	6	31044	3	31014	5
VC24	10	13	10	30155	4	31034	2
VC24	11	13	5	31044	3	31063	4
VC24	12	13	6	30044	3	31064	5
VC24	13	13	10	30115	4	31044	4
VC24	17	3000	2	31014	3		
VC24	18	3000	2	3002	20	31044	4
VC24	19	3000	2	3001	8	31054	5
LN21	0	28	4	30012	6	30052	3
LN21	1	30	3	31084	7	30083	15
LN21	2	11	4				
LN21	3	11	4	30031	7		
LN21	4	12	6	30042	3		
LN21	5	12	6	30052	4		
LN21	6	12	6	31053	4		
LN21	7	13	6	31083	2	30083	3
LN21	8	13	5	31084	3	31053	3
LN21	9	13	6	30094	3	31054	6
LN21	10	13	10	30125	4	31064	3
LN21	11	13	5	31064	3	30033	3
LN21	12	13	6	30084	3	30064	4
LN21	13	13	10	30135	4	31024	4
LN13	0	34	4	30012	6	30052	3
LN13	1	36	3	31084	7	30083	15
LN13	2	11	4				
LN13	3	11	4	30031	7		
LN13	4	12	6	30042	3		
LN13	5	12	6	30052	4		
LN13	6	12	6	31053	4		
LN13	7	13	6	31083	2	30083	3
LN13	8	13	5	31084	3	31053	3
LN13	9	13	6	30094	3	31054	6
LN13	10	13	10	30125	4	31064	3
LN13	11	13	5	31064	3	30033	3
LN13	12	13	6	30084	3	30064	4
LN13	13	13	10	30135	4	31024	4
LN13	20	3000	2	31034	3		
LN13	21	3000	2	3002	20	31044	4
LN13	22	3000	2	3001	8	31054	5
USS5	0	22	4	30032	5	30012	4
USS5	1	24	3	30044	7	31023	10
USS5	2	11	4				
USS5	3	11	4	30051	5		
USS5	4	12	6	30062	2		
USS5	5	12	6	30012	8		
USS5	6	12	6	31023	4		
USS5	7	13	6	31063	3	30073	3
USS5	8	13	5	31054	3	31023	4
USS5	9	13	6	30104	3	30084	5
USS5	10	13	10	30115	4	30074	5
USS5	11	13	5	30084	3	30053	3
USS5	12	13	6	31054	3	30074	6
USS5	13	13	10	30135	4	30014	5
USS5	20	3000	2	30044	3		
USS5	21	3000	2	3002	20	30104	4
USS5	22	3000	2	3001	8	30054	5
VC27	0	31	4	30022	5	30062	2
VC27	1	33	3	31064	8	30013	14
VC27	2	11	4				
VC27	3	11	4	30041	5		
VC27	4	12	6	30052	3		
VC27	5	12	6	30062	3		
VC27	6	12	6	31083	3		
VC27	7	13	6	31023	3	30053	3
VC27	8	13	5	31054	3	30063	3
VC27	9	13	6	30014	3	31044	6
VC27	10	13	10	30145	4	30104	3
VC27	11	13	5	30054	3	31033	2
VC27	12	13	6	31024	3	31084	5
VC27	13	13	10	30155	4	30044	2
VC27	17	3000	2	31034	3		
VC27	18	3000	2	3002	20	30054	4
VC27	19	3000	2	3001	8	30084	5
RB14	0	28	4	30042	4	30022	3
RB14	1	30	3	30094	6	31033	19
RB14	2	11	4				
RB14	3	11	4	30061	4		
RB14	4	12	6	30012	4		
RB14	5	12	6	30022	5		
RB14	6	12	6	31063	4		
RB14	7	13	6	30013	3	31033	4
RB14	8	13	5	31074	3	31043	3
RB14	9	13	6	31014	3	30094	6
RB14	10	13	10	30145	4	30084	3
RB14	11	13	5	30044	3	30083	1
RB14	12	13	6	31084	3	31074	5
RB14	13	13	10	30155	4	30064	2
YD13	0	37	4	30062	4	30042	4
YD13	1	39	3	31054	9	31013	9
YD13	2	11	4				
YD13	3	11	4	30021	7		
YD13	4	12	6	30032	3		
YD13	5	12	6	30042	4		
YD13	6	12	6	30053	4		
YD13	7	13	6	30083	3	30063	2
YD13	8	13	5	31054	3	30083	4
YD13	9	13	6	30104	3	31024	5
YD13	10	13	10	30115	4	31044	4
YD13	11	13	5	30104	3	31023	2
YD13	12	13	6	31014	3	31074	6
YD13	13	13	10	30125	4	30104	3
YD13	17	3000	2	30084	3		
YD13	18	3000	2	3002	20	30074	4
YD13	19	3000	2	3001	8	31034	5
YD14	0	40	4	30052	4	30032	3
YD14	1	42	3	31034	7	31053	11
YD14	2	11	4				
YD14	3	11	4	30011	10		
YD14	4	12	6	30022	3		
YD14	5	12	6	30032	5		
YD14	6	12	6	30013	5		
YD14	7	13	6	30053	3	31063	3
YD14	8	13	5	31024	3	30023	4
YD14	9	13	6	31014	3	30054	5
YD14	10	13	10	30125	4	31084	4
YD14	11	13	5	30064	2	30073	4
YD14	12	13	6	30074	3	30044	5
YD14	13	13	10	30145	4	30054	3
YD14	17	3000	2	30074	3		
YD14	18	3000	2	3002	20	30094	4
YD14	19	3000	2	3001	8	31014	5
SG12	0	37	4	30012	7	30042	3
SG12	1	39	3	31044	7	30033	18
SG12	2	11	4				
SG12	3	11	4	30031	7		
SG12	4	12	6	30042	3		
SG12	5	12	6	30052	4		
SG12	6	12	6	30083	4		
SG12	7	13	6	30093	3	31023	2
SG12	8	13	5	31074	3	31083	2
SG12	9	13	6	30014	3	30054	5
SG12	10	13	10	30135	4	31014	4
SG12	11	13	5	30054	3	30063	2
SG12	12	13	6	31044	3	31034	5
SG12	13	13	10	30145	4	30014	3
SG12	20	3000	2	30094	3		
SG12	21	3000	2	3002	20	30014	4
SG12	22	3000	2	3001	8	30064	5
RS06	0	22	4	30032	5	30062	2
RS06	1	24	3	31014	8	30063	11
RS06	2	11	4				
RS06	3	11	4	30051	5		
RS06	4	12	6	30062	2		
RS06	5	12	6	30012	8		
RS06	6	12	6	31073	3		
RS06	7	13	6	30033	3	31043	3
RS06	8	13	5	31083	3	30053	3
RS06	9	13	6	31064	3	31083	5
RS06	10	13	10	30125	4	30094	4
RS06	11	13	5	31054	3	30093	3
RS06	12	13	6	30064	3	31064	4
RS06	13	13	10	30135	4	31064	4
RS06	20	3000	2	31044	3		
RS06	21	3000	2	3002	20	30014	4
RS06	22	3000	2	3001	8	30104	5
RS07	0	43	4	30022	4	30052	3
RS07	1	45	3	31064	7	31083	12
RS07	2	11	4				
RS07	3	11	4	30041	5		
RS07	4	12	6	30052	3		
RS07	5	12	6	30062	3		
RS07	6	12	6	30093	3		
RS07	7	13	6	31073	3	30013	2
RS07	8	13	5	31024	3	30013	4
RS07	9	13	6	30084	3	31034	4
RS07	10	13	10	30155	4	30054	3
RS07	11	13	5	31014	3	31063	4
RS07	12	13	6	31083	3	31054	6
RS07	13	13	10	30115	4	31024	4
RS07	17	3000	2	31034	3		
RS07	18	3000	2	3002	20	31064	4
RS07	19	3000	2	3001	8	30014	5
RS08	0	22	4	30042	4	30012	3
RS08	1	24	3	31024	8	30023	16
RS08	2	11	4				
RS08	3	11	4	30061	4		
RS08	4	12	6	30012	4		
RS08	5	12	6	30022	5		
RS08	6	12	6	30033	5		
RS08	7	13	6	31033	3	30093	2
RS08	8	13	5	31044	3	30103	3
RS08	9	13	6	31044	3	30104	5
RS08	10	13	10	30145	4	30064	2
RS08	11	13	5	31064	3	30073	3
RS08	12	13	6	31074	3	30074	6
RS08	13	13	10	30155	4	31074	3
RS08	20	3000	2	31024	3		
RS08	21	3000	2	3002	20	31014	4
RS08	22	3000	2	3001	8	30044	5
SR39	0	28	4	30052	4	30022	2
SR39	1	30	3	30104	7	30073	21
SR39	2	11	4				
SR39	3	11	4	30011	10		
SR39	4	12	6	30022	3		
SR39	5	12	6	30032	5		
SR39	6	12	6	31033	4		
SR39	7	13	6	30023	3	30103	2
SR39	8	13	5	30084	3	30043	3
SR39	9	13	6	30094	3	30084	5
SR39	10	13	10	30115	4	31054	4
SR39	11	13	5	30094	3	30023	4
SR39	12	13	6	31034	3	30064	3
SR39	13	13	10	30135	4	30074	5
SR39	17	3000	2	30014	3		
SR39	18	3000	2	3002	20	30024	4
SR39	19	3000	2	3001	8	30064	5
R167	0	22	4	30062	3	30032	3
R167	1	24	3	30084	7	31073	13
R167	2	11	4				
R167	3	11	4	30021	7		
R167	4	12	6	30032	3		
R167	5	12	6	30042	4		
R167	6	12	6	30023	5		
R167	7	13	6	30103	3	30033	2
R167	8	13	5	30014	3	31033	6
R167	9	13	6	31024	3	30014	7
R167	10	13	10	30145	4	30044	2
R167	11	13	5	30044	3	31043	1
R167	12	13	6	30074	3	30094	6
R167	13	13	10	30155	4	31034	2
R167	17	3000	2	30014	3		
R167	18	3000	2	3002	20	30104	4
R167	19	3000	2	3001	8	31024	5
RF04	0	37	4	30012	7	30062	2
RF04	1	39	3	30014	6	30103	12
RF04	2	11	4				
RF04	3	11	4	30031	7		
RF04	4	12	6	30042	3		
RF04	5	12	6	30052	4		
RF04	6	12	6	30103	3		
RF04	7	13	6	30063	3	30023	2
RF04	8	13	5	30064	2	31053	3
RF04	9	13	6	30044	3	31014	5
RF04	10	13	10	30125	4	31084	4
RF04	11	13	5	31064	3	31013	2
RF04	12	13	6	31054	3	31044	6
RF04	13	13	10	30145	4	30084	3
RF04	17	3000	2	30054	3		
RF04	18	3000	2	3002	20	30084	4
RF04	19	3000	2	3001	8	30094	5
AE03	0	34	4	30032	5	30052	2
AE03	1	36	3	31024	8	31073	9
AE03	2	11	4				
AE03	3	11	4	30051	5		
AE03	4	12	6	30062	2		
AE03	5	12	6	30012	8		
AE03	6	12	6	31053	4		
AE03	7	13	6	30103	3	31023	2
AE03	8	13	5	30104	3	30033	3
AE03	9	13	6	30064	3	31024	4
AE03	10	13	10	30115	4	30054	4
AE03	11	13	5	30054	3	31043	2
AE03	12	13	6	30094	3	30084	5
AE03	13	13	10	30155	4	31084	1
AE03	17	3000	2	31064	3		
AE03	18	3000	2	3002	20	31084	4
AE03	19	3000	2	3001	8	30044	5
AE05	0	40	4	30022	4	30042	3
AE05	1	42	3	30104	6	30083	16
AE05	2	11	4				
AE05	3	11	4	30041	5		
AE05	4	12	6	30052	3		
AE05	5	12	6	30062	3		
AE05	6	12	6	31013	4		
AE05	7	13	6	31063	3	30093	2
AE05	8	13	5	31044	3	31083	3
AE05	9	13	6	30054	3	31054	5
AE05	10	13	10	30155	4	31074	1
AE05	11	13	5	31074	3	30043	3
AE05	12	13	6	31084	3	31014	6
AE05	13	13	10	30135	4	30014	5
AE05	17	3000	2	31034	3		
AE05	18	3000	2	3002	20	30054	4
AE05	19	3000	2	3001	8	30084	5
R184	0	37	4	30042	4	30062	2
R184	1	39	3	31034	6	30043	12
R184	2	11	4				
R184	3	11	4	30061	4		
R184	4	12	6	30012	4		
R184	5	12	6	30022	5		
R184	6	12	6	30063	3		
R184	7	13	6	31043	3	30033	3
R184	8	13	5	30044	3	31013	1
R184	9	13	6	31034	3	31044	5
R184	10	13	10	30125	4	30064	3
R184	11	13	5	30064	2	30073	4
R184	12	13	6	31064	3	31074	6
R184	13	13	10	30115	4	30094	4
R184	20	3000	2	30014	3		
R184	21	3000	2	3002	20	30104	4
R184	22	3000	2	3001	8	31024	5
CB30	0	43	4	30052	4	30012	4
CB30	1	45	3	30054	7	30013	18
CB30	2	11	4				
CB30	3	11	4	30011	10		
CB30	4	12	6	30022	3		
CB30	5	12	6	30032	5		
CB30	6	12	6	30073	4		
CB30	7	13	6	30023	3	31063	3
CB30	8	13	5	30014	3	30043	5
CB30	9	13	6	31054	3	30104	5
CB30	10	13	10	30145	4	31034	1
CB30	11	13	5	31034	3	31023	1
CB30	12	13	6	31014	3	30054	5
CB30	13	13	10	30125	4	31064	4
CB30	17	3000	2	31054	3		
CB30	18	3000	2	3002	20	31074	4
CB30	19	3000	2	3001	8	31014	5
SG23	0	40	4	30012	8	30022	2
SG23	1	42	3	31064	9	31023	12
SG23	2	11	4				
SG23	3	11	4	30031	7		
SG23	4	12	6	30042	3		
SG23	5	12	6	30052	4		
SG23	6	12	6	30083	4		
SG23	7	13	6	30053	3	31043	2
SG23	8	13	5	30094	3	30073	4
SG23	9	13	6	31044	3	30014	7
SG23	10	13	10	30155	4	31024	1
SG23	11	13	5	31024	3	31073	3
SG23	12	13	6	31074	3	31034	5
SG23	13	13	10	30135	4	30084	4
SG23	17	3000	2	31074	3		
SG23	18	3000	2	3002	20	31014	4
SG23	19	3000	2	3001	8	30094	5
SG19	0	31	4	30062	3	30022	3
SG19	1	33	3	30084	7	30093	13
SG19	2	11	4				
SG19	3	11	4	30021	7		
SG19	4	12	6	30032	3		
SG19	5	12	6	30042	4		
SG19	6	12	6	31083	3		
SG19	7	13	6	31033	3	30103	2
SG19	8	13	5	31084	3	31043	2
SG19	9	13	6	31024	3	30044	5
SG19	10	13	10	30135	4	31054	4
SG19	11	13	5	31054	3	30053	4
SG19	12	13	6	30084	3	30064	4
SG19	13	13	10	30145	4	31014	1
DD01	0	22	4	30032	5	30042	3
DD01	1	24	3	30044	7	31063	10
DD01	2	11	4				
DD01	3	11	4	30051	5		
DD01	4	12	6	30062	2		
DD01	5	12	6	30012	8		
DD01	6	12	6	30043	4		
DD01	7	13	6	31053	3	31033	2
DD01	8	13	5	31054	3	31063	3
DD01	9	13	6	30084	3	30064	4
DD01	10	13	10	30125	4	31014	4
DD01	11	13	5	31074	3	30103	2
DD01	12	13	6	31084	3	31014	6
DD01	13	13	10	30155	4	30014	2
DD01	20	3000	2	31034	3		
DD01	21	3000	2	3002	20	30054	4
DD01	22	3000	2	3001	8	30084	5
DD03	0	37	4	30042	4	30052	2
DD03	1	39	3	31044	9	30103	7
DD03	2	11	4				
DD03	3	11	4	30061	4		
DD03	4	12	6	30012	4		
DD03	5	12	6	30022	5		
DD03	6	12	6	30013	5		
DD03	7	13	6	30063	3	30053	1
DD03	8	13	5	30094	3	31043	3
DD03	9	13	6	31044	3	30014	7
DD03	10	13	10	30145	4	31024	1
DD03	11	13	5	30104	3	30023	3
DD03	12	13	6	30064	3	31024	4
DD03	13	13	10	30115	4	30054	4
DD03	17	3000	2	31064	3		
DD03	18	3000	2	3002	20	31084	4
DD03	19	3000	2	3001	8	30044	5
DD04	0	34	4	30022	4	30032	3
DD04	1	36	3	31084	7	30033	14
DD04	2	11	4				
DD04	3	11	4	30041	5		
DD04	4	12	6	30052	3		
DD04	5	12	6	30062	3		
DD04	6	12	6	31073	3		
DD04	7	13	6	31013	3	30023	3
DD04	8	13	5	31064	3	31023	4
DD04	9	13	6	30104	3	31084	5
DD04	10	13	10	30115	4	31044	4
DD04	11	13	5	30044	3	30033	1
DD04	12	13	6	31034	3	31044	5
DD04	13	13	10	30135	4	30064	3
DD04	20	3000	2	31044	3		
DD04	21	3000	2	3002	20	31054	4
DD04	22	3000	2	3001	8	30064	5
VC20	0	40	4	30062	3	30012	4
VC20	1	42	3	30064	6	30023	13
VC20	2	11	4				
VC20	3	11	4	30021	7		
VC20	4	12	6	30032	3		
VC20	5	12	6	30042	4		
VC20	6	12	6	31023	4		
VC20	7	13	6	31083	3	31053	1
VC20	8	13	5	31084	3	31013	2
VC20	9	13	6	31024	3	30044	5
VC20	10	13	10	30155	4	31054	1
VC20	11	13	5	31044	3	31053	3
VC20	12	13	6	30054	3	31054	5
VC20	13	13	10	30145	4	31074	1
VC20	17	3000	2	31034	3		
VC20	18	3000	2	3002	20	30054	4
VC20	19	3000	2	3001	8	30084	5
CB32	0	40	4	30052	4	30062	2
CB32	1	42	3	31054	7	31043	13
CB32	2	11	4				
CB32	3	11	4	30011	10		
CB32	4	12	6	30022	3		
CB32	5	12	6	30032	5		
CB32	6	12	6	30093	3		
CB32	7	13	6	30073	3	31013	3
CB32	8	13	5	31034	3	31033	1
CB32	9	13	6	31014	3	30054	5
CB32	10	13	10	30135	4	31064	4
CB32	11	13	5	30084	3	30053	3
CB32	12	13	6	30014	3	31064	7
CB32	13	13	10	30125	4	30044	3
CB32	17	3000	2	31044	3		
CB32	18	3000	2	3002	20	31054	4
CB32	19	3000	2	3001	8	31074	5
SR41	0	43	4	30012	6	30052	3
SR41	1	45	3	30014	10	31033	13
SR41	2	11	4				
SR41	3	11	4	30031	7		
SR41	4	12	6	30042	3		
SR41	5	12	6	30052	4		
SR41	6	12	6	30033	5		
SR41	7	13	6	30083	3	30063	2
SR41	8	13	5	31014	3	30063	3
SR41	9	13	6	30044	3	30094	5
SR41	10	13	10	30115	4	30104	4
SR41	11	13	5	30014	3	30073	6
SR41	12	13	6	31054	3	30104	5
SR41	13	13	10	30135	4	31034	3
SR41	17	3000	2	31014	3		
SR41	18	3000	2	3002	20	30094	4
SR41	19	3000	2	3001	8	30014	5
SG10	0	34	4	30022	5	30062	2
SG10	1	36	3	30104	6	30053	16
SG10	2	11	4				
SG10	3	11	4	30041	5		
SG10	4	12	6	30052	3		
SG10	5	12	6	30062	3		
SG10	6	12	6	31063	3		
SG10	7	13	6	31073	3	30073	2
SG10	8	13	5	31024	3	31083	3
SG10	9	13	6	31014	3	31034	5
SG10	10	13	10	30155	4	30084	1
SG10	11	13	5	30054	3	30083	2
SG10	12	13	6	30014	3	30084	6
SG10	13	13	10	30145	4	31084	1
BV23	0	28	4	30032	5	30012	4
BV23	1	30	3	31024	7	31013	14
BV23	2	11	4				
BV23	3	11	4	30051	5		
BV23	4	12	6	30062	2		
BV23	5	12	6	30012	8		
BV23	6	12	6	30103	3		
BV23	7	13	6	30043	3	31083	2
BV23	8	13	5	31064	3	31073	3
BV23	9	13	6	31024	3	31084	5
BV23	10	13	10	30115	4	31044	4
BV23	11	13	5	30044	3	30043	1
BV23	12	13	6	30054	3	31044	5
BV23	13	13	10	30135	4	31074	4
II11	0	31	4	30042	4	30022	3
II11	1	33	3	31034	7	31053	11
II11	2	11	4				
II11	3	11	4	30061	4		
II11	4	12	6	30012	4		
II11	5	12	6	30022	5		
II11	6	12	6	31043	4		
II11	7	13	6	30013	3	30083	3
II11	8	13	5	31054	3	30013	5
II11	9	13	6	31064	3	31074	6
II11	10	13	10	30155	4	30094	1
II11	11	13	5	31014	3	30093	4
II11	12	13	6	30044	3	30094	5
II11	13	13	10	30145	4	30104	1
II11	17	3000	2	31054	3		
II11	18	3000	2	3002	20	31074	4
II11	19	3000	2	3001	8	31014	5
YD18	0	40	4	30062	4	30042	4
YD18	1	42	3	31044	7	30073	20
YD18	2	11	4				
YD18	3	11	4	30021	7		
YD18	4	12	6	30032	3		
YD18	5	12	6	30042	4		
YD18	6	12	6	31033	4		
YD18	7	13	6	31023	3	30043	3
YD18	8	13	5	31054	3	31063	3
YD18	9	13	6	31084	3	31074	5
YD18	10	13	10	30155	4	30094	1
YD18	11	13	5	31014	3	30103	3
YD18	12	13	6	31044	3	30094	6
YD18	13	13	10	30145	4	30104	1
YD18	17	3000	2	31034	3		
YD18	18	3000	2	3002	20	30054	4
YD18	19	3000	2	3001	8	31064	5
BS07	0	37	4	30052	4	30032	3
BS07	1	39	3	30044	6	30063	11
BS07	2	11	4				
BS07	3	11	4	30011	10		
BS07	4	12	6	30022	3		
BS07	5	12	6	30032	5		
BS07	6	12	6	30023	5		
BS07	7	13	6	30093	3	31073	2
BS07	8	13	5	31064	3	31023	4
BS07	9	13	6	31024	3	31084	5
BS07	10	13	10	30115	4	31044	4
BS07	11	13	5	30044	3	30033	1
BS07	12	13	6	30054	3	31044	5
BS07	13	13	10	30135	4	31074	4
BS07	17	3000	2	31044	3		
BS07	18	3000	2	3002	20	31054	4
BS07	19	3000	2	3001	8	31074	5
VC29	0	31	4	30012	7	30042	3
VC29	1	33	3	31054	8	31083	10
VC29	2	11	4				
VC29	3	11	4	30031	7		
VC29	4	12	6	30042	3		
VC29	5	12	6	30052	4		
VC29	6	12	6	30053	4		
VC29	7	13	6	30033	3	30013	4
VC29	8	13	5	30014	3	31043	5
VC29	9	13	6	31074	3	30104	5
VC29	10	13	10	30115	4	31034	3
VC29	11	13	5	31024	3	30023	4
VC29	12	13	6	30094	3	31034	5
VC29	13	13	10	30135	4	31064	4
VC29	20	3000	2	31084	3		
VC29	21	3000	2	3002	20	30044	4
VC29	22	3000	2	3001	8	31044	5
SG27	0	43	4	30032	5	30062	2
SG27	1	45	3	31014	9	31073	10
SG27	2	11	4				
SG27	3	11	4	30051	5		
SG27	4	12	6	30062	2		
SG27	5	12	6	30012	8		
SG27	6	12	6	31053	4		
SG27	7	13	6	30103	3	31023	2
SG27	8	13	5	31044	3	31013	3
SG27	9	13	6	31064	3	31054	6
SG27	10	13	10	30115	4	31014	5
SG27	11	13	5	31074	3	31053	3
SG27	12	13	6	30044	3	31014	5
SG27	13	13	10	30135	4	30014	5
SG27	20	3000	2	30094	3		
SG27	21	3000	2	3002	20	30014	4
SG27	22	3000	2	3001	8	30104	5
DB04	0	25	4	30022	4	30052	3
DB04	1	27	3	31074	8	30083	12
DB04	2	11	4				
DB04	3	11	4	30041	5		
DB04	4	12	6	30052	3		
DB04	5	12	6	30062	3		
DB04	6	12	6	31013	4		
DB04	7	13	6	31063	3	30093	2
DB04	8	13	5	30054	3	31033	2
DB04	9	13	6	30104	3	31064	6
DB04	10	13	10	30155	4	30044	1
DB04	11	13	5	31083	3	30053	2
DB04	12	13	6	31034	3	30044	4
DB04	13	13	10	30145	4	31054	1
RB17	0	40	4	30042	4	30012	3
RB17	1	42	3	31054	9	31083	8
RB17	2	11	4				
RB17	3	11	4	30061	4		
RB17	4	12	6	30012	4		
RB17	5	12	6	30022	5		
RB17	6	12	6	31013	4		
RB17	7	13	6	31063	3	30013	2
RB17	8	13	5	31084	3	30043	2
RB17	9	13	6	31024	3	30044	5
RB17	10	13	10	30145	4	31054	1
RB17	11	13	5	31044	3	30013	5
RB17	12	13	6	30054	3	31054	5
RB17	13	13	10	30165	4	31014	1
RB17	17	3000	2	31014	3		
RB17	18	3000	2	3002	20	30094	4
RB17	19	3000	2	3001	8	31094	5
JC04	0	37	3	30062	1	30022	1
JC04	1	38	5	30063	11	30053	10
JC04	2	11	2				
JC04	3	11	2	30061	2		
JC04	4	12	3	30012	2		
JC04	5	12	3	30022	3		
JC04	6	12	3	30093	2		
JC04	7	13	4	30103	2		
JC04	8	13	2	30014	1	30093	4
JC04	9	13	4	30034	2	30014	3
JC04	10	13	6	30135	2	30054	2
JC04	11	13	2	30024	1	30103	3
JC04	12	13	4	30044	2	30024	2
JC04	13	13	6	30115	2	30094	2
JC04	17	3000	1	30033	4		
JC04	18	3000	1	3002	15	31033	5
JC04	19	3000	1	3001	5	31053	6
SW02	0	37	3	30012	1	30022	1
SW02	1	38	5	30073	20	30063	6
SW02	2	11	2				
SW02	3	11	2	30011	5		
SW02	4	12	3	30022	2		
SW02	5	12	3	30032	3		
SW02	6	12	3	30103	2		
SW02	7	13	4	30013	3		
SW02	8	13	2	30024	1	30103	3
SW02	9	13	4	30044	2	30024	2
SW02	10	13	6	30115	2	30094	2
SW02	11	13	2	30034	1	30013	5
SW02	12	13	4	30054	2	30034	2
SW02	13	13	6	30125	2	30084	2
SW02	17	3000	1	30043	4		
SW02	18	3000	1	3002	15	31023	5
SW02	19	3000	1	3001	5	30033	6
R105	0	37	3	30062	1	30032	1
R105	1	38	5	30043	16	30013	11
R105	2	11	2				
R105	3	11	2	30061	2		
R105	4	12	3	30012	2		
R105	5	12	3	30022	3		
R105	6	12	3	30073	2		
R105	7	13	4	30083	3		
R105	8	13	2	30094	1	30073	4
R105	9	13	4	30014	2	30094	3
R105	10	13	6	30125	2	30014	2
R105	11	13	2	30104	1	30083	3
R105	12	13	4	30024	2	30104	2
R105	13	13	6	30135	2	30034	2
R105	20	3000	1	30083	4		
R105	21	3000	1	3002	15	31053	5
R105	22	3000	1	3001	5	31013	6
R104	0	31	3	30032	1	30012	1
